Gene	Taxon	Context	Cluster	Abundance	Diversity	Univocity	delta	k-value
amt	s__GCA-2746115 sp002746115	Mesopelagic	amt	1.916	5	1.0	1.593376312971278	3.0529090156529683
amt	s__GCA-2746115 sp002746115	Bathypelagic	amt	2.419	4	1.0	1.0704623701925968	2.589448473495892
amt	f__AG-339-G14	Epipelagic	amt	105.77199999999998	91	1.0	1.4371902949396738	152.01449187635913
amt	f__AG-339-G14	Mesopelagic	amt	11.224	13	1.0	1.1020096209988135	12.368955986090683
amt	f__AG-339-G14	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	g__Fulvimarina	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	g__Fulvimarina	Mesopelagic	amt	0.671	2	1.0	1.3986627160953886	0.9385026825000058
amt	g__Fulvimarina	Bathypelagic	amt	1.745	4	1.0	1.3671651181141156	2.385703131109132
amt	g__WGA-3G	Epipelagic	amt	7.060999999999999	14	1.0	1.6793669094211379	11.858009747422653
amt	g__WGA-3G	Mesopelagic	amt	3.378	9	1.0	1.875511749245685	6.335478688951924
amt	g__WGA-3G	Bathypelagic	amt	5.704000000000001	11	1.0	1.5482454537530304	8.831192068207287
amt	s__Citreimonas salinaria	Epipelagic	amt	10.739	9	1.0	0.7885962712776111	8.468735357250265
amt	s__Citreimonas salinaria	Mesopelagic	amt	27.187999999999995	23	1.0	1.004967209191709	27.32304848350418
amt	s__Citreimonas salinaria	Bathypelagic	amt	96.57100000000001	51	1.0	0.862282580957485	83.2714911256453
amt	s__CG-Epi1 sp002506485	Epipelagic	amt	5.446000000000001	12	1.0	1.7485830013304524	9.522783025245644
amt	s__CG-Epi1 sp002506485	Mesopelagic	amt	54.529999999999994	46	1.0	1.193347325041583	65.0732296345175
amt	s__CG-Epi1 sp002506485	Bathypelagic	amt	32.41	29	1.0	1.1108772408199314	36.003531374973974
amt	s__Methyloprofundus sp002189065	Epipelagic	amt	52.30899999999998	68	1.0	1.8198919594473215	95.19672850672991
amt	s__Methyloprofundus sp002189065	Mesopelagic	amt	66.08600000000003	55	1.0	1.2355012831124517	81.64933779576951
amt	s__Methyloprofundus sp002189065	Bathypelagic	amt	8.255999999999998	14	1.0	1.4937591811911703	12.3324757999143
amt	s__Aureitalea marina	Epipelagic	amt	6.345000000000001	12	1.0	1.5594876229837926	9.894948967832166
amt	s__Aureitalea marina	Mesopelagic	amt	0.996	2	1.0	1.0404435578558497	1.0362817836244262
amt	s__Aureitalea marina	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__Alcanivorax_A pacificus	Epipelagic	amt	1.2790000000000001	3	1.0	1.294051348023594	1.6550916741221768
amt	s__Alcanivorax_A pacificus	Mesopelagic	amt	1.787	3	1.0	1.0072677152118874	1.7999874070836428
amt	s__Alcanivorax_A pacificus	Bathypelagic	amt	2.366	4	1.0	1.0883745589398421	2.5750942064516664
amt	s__Alcanivorax_A sp003259185	Epipelagic	amt	5.668	2	1.0	0.2828374059550738	1.6031224169533582
amt	s__Alcanivorax_A sp003259185	Mesopelagic	amt	6.253	3	1.0	0.3941608551079817	2.4646878269902097
amt	s__Alcanivorax_A sp003259185	Bathypelagic	amt	15.902	8	1.0	0.5223882992805411	8.307018735159165
amt	s__UBA3002 sp002346425	Epipelagic	amt	5.261000000000001	5	1.0	0.7476841506516776	3.9335663165784767
amt	s__UBA3002 sp002346425	Mesopelagic	amt	1.3639999999999999	2	1.0	0.8221066149367923	1.1213534227737845
amt	s__UBA3002 sp002346425	Bathypelagic	amt	10.315999999999997	10	1.0	0.9029953250607954	9.315299773327162
amt	s__SZUA-150 sp003228915	Epipelagic	amt	11.877	16	1.0	1.300065800282399	15.440881509954055
amt	s__SZUA-150 sp003228915	Mesopelagic	amt	21.912999999999997	28	1.0	1.4379781719835616	31.51041568267578
amt	s__SZUA-150 sp003228915	Bathypelagic	amt	22.195999999999998	34	1.0	1.7294127599980522	38.38604562091676
amt	s__Flavobacterium sp002715085	Epipelagic	amt	0.43	1	1.0	0.9759900463784054	0.4196757199427143
amt	s__Flavobacterium sp002715085	Mesopelagic	amt	7.223	13	1.0	1.5331386693184854	11.07386060848742
amt	s__Flavobacterium sp002715085	Bathypelagic	amt	20.499999999999996	21	1.0	1.1336992333468425	23.24083428361027
amt	s__Porphyrobacter_A atlanticus	Epipelagic	amt	2.988	5	1.0	1.142240237123585	3.413013828525272
amt	s__Porphyrobacter_A atlanticus	Mesopelagic	amt	35.944	16	1.0	0.5671774560916981	20.386626481759997
amt	s__Porphyrobacter_A atlanticus	Bathypelagic	amt	59.597999999999985	37	1.0	0.8980472707108009	53.5218212398223
amt	s__Flexithrix dorotheae	Epipelagic	amt	13.98	24	1.0	1.7259235437575944	24.12841114173117
amt	s__Flexithrix dorotheae	Mesopelagic	amt	0.616	1	1.0	0.7455986571603781	0.4592887728107929
amt	s__Flexithrix dorotheae	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__Teredinibacter sp900177435	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Teredinibacter sp900177435	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Teredinibacter sp900177435	Bathypelagic	amt	1.955	3	1.0	0.9417036032763336	1.8410305444052324
amt	o__Microtrichales	Epipelagic	amt	9.891	12	1.0	1.118286938413883	11.060976107851715
amt	o__Microtrichales	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	o__Microtrichales	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__Arenimonas donghaensis	Epipelagic	amt	5.313000000000001	5	1.0	0.7421957736193218	3.943286145239457
amt	s__Arenimonas donghaensis	Mesopelagic	amt	2.8680000000000003	6	1.0	1.4134269706172335	4.053708551730226
amt	s__Arenimonas donghaensis	Bathypelagic	amt	4.724	4	1.0	0.6483863513762388	3.0629771239013523
amt	s__Teredinibacter sp000966245	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Teredinibacter sp000966245	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Teredinibacter sp000966245	Bathypelagic	amt	0.384	1	1.0	1.0000000001	0.3840000000384
amt	s__Salinimonas sp003056425	Epipelagic	amt	13.431	21	1.0	1.5561902240317924	20.901190898971002
amt	s__Salinimonas sp003056425	Mesopelagic	amt	36.767	32	1.0	1.115280677239038	41.00552466004771
amt	s__Salinimonas sp003056425	Bathypelagic	amt	108.34499999999996	58	1.0	0.8996671888418674	97.47444157507208
amt	g__Teredinibacter	Epipelagic	amt	9.499	7	1.0	0.6723967275882565	6.387096515360849
amt	g__Teredinibacter	Mesopelagic	amt	7.570999999999999	7	1.0	0.7969448007980963	6.0336690868423855
amt	g__Teredinibacter	Bathypelagic	amt	27.436999999999998	15	1.0	0.6509527157535058	17.860189662128935
amt	s__Balneola sp002364085	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Balneola sp002364085	Mesopelagic	amt	2.864	2	1.0	0.47163514560546294	1.3507630570140459
amt	s__Balneola sp002364085	Bathypelagic	amt	2.622	2	1.0	0.5038787683666396	1.321170130657329
amt	s__Acinetobacter venetianus	Epipelagic	amt	9.862	11	1.0	1.0273535326092609	10.13176053859253
amt	s__Acinetobacter venetianus	Mesopelagic	amt	12.08	12	1.0	0.9627493836539391	11.630012554539585
amt	s__Acinetobacter venetianus	Bathypelagic	amt	22.403	16	1.0	0.8082018573511058	18.106146210236822
amt	s__SZUA-493 sp003251535	Epipelagic	amt	3.563	8	1.0	1.6018486580059004	5.707386768475024
amt	s__SZUA-493 sp003251535	Mesopelagic	amt	7.206999999999999	14	1.0	1.653817384411085	11.919061889450688
amt	s__SZUA-493 sp003251535	Bathypelagic	amt	7.274	9	1.0	1.0558242935348403	7.680065911172428
amt	s__ATBO01 sp000472285	Epipelagic	amt	14.592	13	1.0	0.9053470296448912	13.210823856578253
amt	s__ATBO01 sp000472285	Mesopelagic	amt	117.611	79	1.0	1.1523503392833565	135.52907575345483
amt	s__ATBO01 sp000472285	Bathypelagic	amt	77.49899999999998	77	1.0	1.5351295996790393	118.97100884552583
amt	s__Dethiosulfatarculus sandiegensis	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Dethiosulfatarculus sandiegensis	Mesopelagic	amt	2.6740000000000004	7	1.0	1.7378225545960297	4.646937510989784
amt	s__Dethiosulfatarculus sandiegensis	Bathypelagic	amt	1.9169999999999998	5	1.0	1.5927536518232421	3.053308750545155
amt	p__Bacteroidota	Epipelagic	amt	1.8419999999999999	3	1.0	0.9846530856272849	1.8137309837254587
amt	p__Bacteroidota	Mesopelagic	amt	4.042	4	1.0	0.7287131782258867	2.9454586663890336
amt	p__Bacteroidota	Bathypelagic	amt	21.501000000000005	10	1.0	0.5209176198375179	11.200249744126475
amt	s__Aquiluna sp003149555	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Aquiluna sp003149555	Mesopelagic	amt	1.267	3	1.0	1.303221338878529	1.6511814363590962
amt	s__Aquiluna sp003149555	Bathypelagic	amt	4.351000000000001	9	1.0	1.5515795802430812	6.7509227536376475
amt	f__UBA11654	Epipelagic	amt	43.00600000000001	43	1.0	1.3326382320443586	57.3114398072997
amt	f__UBA11654	Mesopelagic	amt	176.45799999999997	80	1.0	0.8611222409586884	151.9519083950882
amt	f__UBA11654	Bathypelagic	amt	109.635	54	1.0	0.8302275233396152	91.02199452133873
amt	s__Alcanivorax jadensis	Epipelagic	amt	14.869	11	1.0	0.7553473983670801	11.231260466320114
amt	s__Alcanivorax jadensis	Mesopelagic	amt	93.18700000000001	23	1.0	0.39940319969337773	37.219185969826796
amt	s__Alcanivorax jadensis	Bathypelagic	amt	50.422000000000004	32	1.0	0.8803172737066215	44.38735757483527
amt	g__Aquimarina	Epipelagic	amt	0.619	1	1.0	0.742890166477318	0.45984901304945985
amt	g__Aquimarina	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	g__Aquimarina	Bathypelagic	amt	0.19	1	1.0	1.0000000001	0.190000000019
amt	s__Ahrensia sp002706335	Epipelagic	amt	0.8540000000000001	2	1.0	1.1675030976994147	0.9970476454353003
amt	s__Ahrensia sp002706335	Mesopelagic	amt	5.979	15	1.0	2.038076409051984	12.185658849721813
amt	s__Ahrensia sp002706335	Bathypelagic	amt	27.871000000000002	32	1.0	1.3724688618430934	38.25207964842886
amt	s__Cobetia amphilecti	Epipelagic	amt	5.190999999999999	13	1.0	1.9635823253939388	10.192955851119935
amt	s__Cobetia amphilecti	Mesopelagic	amt	14.263	19	1.0	1.3459971901254393	19.19795792275914
amt	s__Cobetia amphilecti	Bathypelagic	amt	29.797000000000004	27	1.0	1.1014836307252223	32.82090774471945
amt	g__Ferrimonas	Epipelagic	amt	1.3820000000000001	3	1.0	1.2211088990237933	1.6875724984508824
amt	g__Ferrimonas	Mesopelagic	amt	14.357	13	1.0	0.9164249848604288	13.157113507641176
amt	g__Ferrimonas	Bathypelagic	amt	24.924999999999997	19	1.0	0.8860320515022926	22.08434888369464
amt	s__Cycloclasticus sp002162695	Epipelagic	amt	0.685	2	1.0	1.3771943342108859	0.9433781189344569
amt	s__Cycloclasticus sp002162695	Mesopelagic	amt	2.934	6	1.0	1.3895422668043373	4.076917010803926
amt	s__Cycloclasticus sp002162695	Bathypelagic	amt	8.482999999999999	13	1.0	1.3591642008587173	11.529789915884496
amt	s__UBA9662 sp002709695	Epipelagic	amt	3.71	8	1.0	1.5540647267992187	5.765580136425101
amt	s__UBA9662 sp002709695	Mesopelagic	amt	8.875	23	1.0	2.3246647302691343	20.631399481138565
amt	s__UBA9662 sp002709695	Bathypelagic	amt	7.072000000000001	18	1.0	2.1566697845090115	15.251968716047731
amt	s__Fabibacter misakiensis	Epipelagic	amt	0.292	1	1.0	1.0000000001	0.29200000002919996
amt	s__Fabibacter misakiensis	Mesopelagic	amt	1.8319999999999999	3	1.0	0.9886764376068456	1.811255233695741
amt	s__Fabibacter misakiensis	Bathypelagic	amt	2.981	2	1.0	0.4576995335977276	1.364402309654826
amt	g__Alteromonas_A	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	g__Alteromonas_A	Mesopelagic	amt	3.915	6	1.0	1.1195242565339383	4.382937464330368
amt	g__Alteromonas_A	Bathypelagic	amt	18.243	15	1.0	0.8837233248542589	16.121764615316245
amt	g__Cellulophaga	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	g__Cellulophaga	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	g__Cellulophaga	Bathypelagic	amt	2.251	6	1.0	1.6946465238710453	3.814649325233723
amt	s__UBA7445 sp002470925	Epipelagic	amt	4.742000000000001	13	1.0	2.1012610119642683	9.964179718734561
amt	s__UBA7445 sp002470925	Mesopelagic	amt	1.7690000000000001	4	1.0	1.3532472000040723	2.393894296807204
amt	s__UBA7445 sp002470925	Bathypelagic	amt	0.318	1	1.0	1.0000000001	0.3180000000318
amt	s__Dokdonia sp003095655	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Dokdonia sp003095655	Mesopelagic	amt	0.27	1	1.0	1.0000000001	0.27000000002700003
amt	s__Dokdonia sp003095655	Bathypelagic	amt	1.812	3	1.0	0.9968395169614677	1.8062732047341794
amt	s__Prochlorococcus_A marinus_Q	Epipelagic	amt	1392.4099999999999	120	1.0	0.27487724945899766	382.74183091920287
amt	s__Prochlorococcus_A marinus_Q	Mesopelagic	amt	18.320999999999998	6	1.0	0.3523614025182111	6.455613255536145
amt	s__Prochlorococcus_A marinus_Q	Bathypelagic	amt	4.5809999999999995	6	1.0	0.9952335641857408	4.559164957534878
amt	s__Defluviimonas_A indica	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Defluviimonas_A indica	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Defluviimonas_A indica	Bathypelagic	amt	1.1909999999999998	3	1.0	1.3650295581117147	1.625750203711052
amt	s__Amylibacter_A kogurei	Epipelagic	amt	4.939	7	1.0	1.0974705619533178	5.4204071054874365
amt	s__Amylibacter_A kogurei	Mesopelagic	amt	1.196	3	1.0	1.3607525891085241	1.6274600965737949
amt	s__Amylibacter_A kogurei	Bathypelagic	amt	2.03	3	1.0	0.9155189700826305	1.8585035092677398
amt	s__BAL199 sp000171835	Epipelagic	amt	23.708	41	1.0	1.985019749387168	47.06084821847097
amt	s__BAL199 sp000171835	Mesopelagic	amt	23.732000000000003	34	1.0	1.644866787594232	39.035978603186315
amt	s__BAL199 sp000171835	Bathypelagic	amt	30.659999999999993	40	1.0	1.5972981870130492	48.97316241382008
amt	s__Cribrihabitans marinus	Epipelagic	amt	34.028999999999996	12	1.0	0.44319129083102227	15.081356435688855
amt	s__Cribrihabitans marinus	Mesopelagic	amt	79.122	24	1.0	0.47111072584165026	37.27522285004305
amt	s__Cribrihabitans marinus	Bathypelagic	amt	114.05599999999998	31	1.0	0.4627050103580245	52.774282661394835
amt	s__Desulfurobacterium thermolithotrophum	Epipelagic	amt	4.515000000000001	3	1.0	0.5030557425466861	2.2712966775982877
amt	s__Desulfurobacterium thermolithotrophum	Mesopelagic	amt	14.284000000000002	8	1.0	0.5661114108948748	8.086335393222393
amt	s__Desulfurobacterium thermolithotrophum	Bathypelagic	amt	3.8440000000000003	4	1.0	0.756652047508304	2.9085704706219206
amt	s__GCA-2707785 sp002707785	Epipelagic	amt	1.153	4	1.0	1.8647887914641343	2.150101476558147
amt	s__GCA-2707785 sp002707785	Mesopelagic	amt	4.256	6	1.0	1.0516338471948172	4.475753653661142
amt	s__GCA-2707785 sp002707785	Bathypelagic	amt	28.599	34	1.0	1.4303523712076587	40.90664746416783
amt	s__Confluentimicrobium lipolyticum	Epipelagic	amt	16.544000000000004	21	1.0	1.3312113623087893	22.023560778036614
amt	s__Confluentimicrobium lipolyticum	Mesopelagic	amt	7.002000000000001	7	1.0	0.8449778314948614	5.91653477612702
amt	s__Confluentimicrobium lipolyticum	Bathypelagic	amt	5.148999999999999	6	1.0	0.9118005766474631	4.694861169157787
amt	s__Micropelagos thuwalensis	Epipelagic	amt	5.769	15	1.0	2.0933996993754422	12.076822865696926
amt	s__Micropelagos thuwalensis	Mesopelagic	amt	3.8930000000000002	7	1.0	1.3116367100637356	5.106201712278123
amt	s__Micropelagos thuwalensis	Bathypelagic	amt	9.439	14	1.0	1.3511917223544976	12.753898667304103
amt	s__Actinokineospora spheciospongiae	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Actinokineospora spheciospongiae	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Actinokineospora spheciospongiae	Bathypelagic	amt	2.124	4	1.0	1.179995501345233	2.506310444857275
amt	o__WGA-4E	Epipelagic	amt	1.508	3	1.0	1.1438507373862352	1.7249269119784427
amt	o__WGA-4E	Mesopelagic	amt	0.922	2	1.0	1.102386607330082	1.0164004519583358
amt	o__WGA-4E	Bathypelagic	amt	1.637	3	1.0	1.075639436768464	1.7608217579899756
amt	s__Devosia sp002949085	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Devosia sp002949085	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Devosia sp002949085	Bathypelagic	amt	1.81	5	1.0	1.6627741620857102	3.0096212333751353
amt	s__Cycloclasticus sp002101235	Epipelagic	amt	3.938	7	1.0	1.3003931815301848	5.120948348865868
amt	s__Cycloclasticus sp002101235	Mesopelagic	amt	1.262	3	1.0	1.3070871475381745	1.6495439801931762
amt	s__Cycloclasticus sp002101235	Bathypelagic	amt	3.226	6	1.0	1.2942153842352204	4.175138829542821
amt	s__Acuticoccus yangtzensis	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Acuticoccus yangtzensis	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Acuticoccus yangtzensis	Bathypelagic	amt	0.362	1	1.0	1.0000000001	0.3620000000362
amt	s__Aestuariibacter salexigens	Epipelagic	amt	7.071	11	1.0	1.3181044866290754	9.320316824954192
amt	s__Aestuariibacter salexigens	Mesopelagic	amt	6.675	13	1.0	1.6264832903233049	10.85677596290806
amt	s__Aestuariibacter salexigens	Bathypelagic	amt	8.953000000000001	14	1.0	1.405768678165724	12.585846975617727
amt	s__Aquimarina sp900312735	Epipelagic	amt	2.101	6	1.0	1.7844878545661615	3.7492089824435055
amt	s__Aquimarina sp900312735	Mesopelagic	amt	6.887	6	1.0	0.7333071384425209	5.050286262453642
amt	s__Aquimarina sp900312735	Bathypelagic	amt	28.256999999999998	19	1.0	0.8065503880886663	22.79069431622144
amt	s__Agrobacterium tumefaciens_F	Epipelagic	amt	0.483	1	1.0	0.89460829110627	0.4320958046043284
amt	s__Agrobacterium tumefaciens_F	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Agrobacterium tumefaciens_F	Bathypelagic	amt	10.334999999999997	14	1.0	1.2624521134286941	13.04744259228555
amt	s__RR4-38 sp002966125	Epipelagic	amt	2.351	6	1.0	1.6403581377807488	3.85648198192254
amt	s__RR4-38 sp002966125	Mesopelagic	amt	3.2770000000000006	8	1.0	1.705463840663047	5.588805005852806
amt	s__RR4-38 sp002966125	Bathypelagic	amt	1.855	6	1.0	1.9589589775679543	3.633868903388555
amt	s__Alcanivorax sp002733835	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Alcanivorax sp002733835	Mesopelagic	amt	4.219	3	1.0	0.5292673875166408	2.232979107932708
amt	s__Alcanivorax sp002733835	Bathypelagic	amt	1.9029999999999998	4	1.0	1.281218364946617	2.4381585484934116
amt	s__Synechococcus_C sp003208835	Epipelagic	amt	33.75299999999999	26	1.0	0.9661235407189073	32.60956786988527
amt	s__Synechococcus_C sp003208835	Mesopelagic	amt	0.553	1	1.0	0.8083577498216662	0.4470218356513814
amt	s__Synechococcus_C sp003208835	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	f__Rhizobiaceae	Epipelagic	amt	0.8130000000000001	2	1.0	1.2113338030658318	0.9848143818925214
amt	f__Rhizobiaceae	Mesopelagic	amt	1.568	2	1.0	0.7406025128818053	1.1612647401986709
amt	f__Rhizobiaceae	Bathypelagic	amt	1.746	3	1.0	1.0249338957052214	1.7895345819013166
amt	s__Mesonia sp002413625	Epipelagic	amt	0.297	1	1.0	1.0000000001	0.2970000000297
amt	s__Mesonia sp002413625	Mesopelagic	amt	4.131	7	1.0	1.2546113959741216	5.182799676769097
amt	s__Mesonia sp002413625	Bathypelagic	amt	15.204	9	1.0	0.607782803206947	9.240729739958423
amt	s__GCA-2717565 sp002717565	Epipelagic	amt	0.351	1	1.0	1.0000000001	0.35100000003509996
amt	s__GCA-2717565 sp002717565	Mesopelagic	amt	1.6150000000000002	5	1.0	1.810994634117457	2.9247563340996936
amt	s__GCA-2717565 sp002717565	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__Brevirhabdus pacifica	Epipelagic	amt	12.674000000000001	13	1.0	1.0061425086036742	12.751850154042968
amt	s__Brevirhabdus pacifica	Mesopelagic	amt	7.396999999999999	6	1.0	0.695096919101827	5.141631910596214
amt	s__Brevirhabdus pacifica	Bathypelagic	amt	25.154	12	1.0	0.5557786020306551	13.980054955479098
amt	s__Alcanivorax borkumensis	Epipelagic	amt	0.769	2	1.0	1.26288764307178	0.9711605975221987
amt	s__Alcanivorax borkumensis	Mesopelagic	amt	12.986	6	1.0	0.4559905696549431	5.921493537539091
amt	s__Alcanivorax borkumensis	Bathypelagic	amt	5.924999999999999	12	1.0	1.6415796721716003	9.72635955761673
amt	s__SZUA-265 sp003235365	Epipelagic	amt	7.3870000000000005	15	1.0	1.739504154686842	12.849717190671702
amt	s__SZUA-265 sp003235365	Mesopelagic	amt	5.076	12	1.0	1.8432111970613425	9.356140036283374
amt	s__SZUA-265 sp003235365	Bathypelagic	amt	1.8519999999999999	2	1.0	0.6537785047289894	1.2107977907580882
amt	g__Aliiroseovarius	Epipelagic	amt	1.095	2	1.0	0.969148618117838	1.0612177368390325
amt	g__Aliiroseovarius	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	g__Aliiroseovarius	Bathypelagic	amt	0.525	1	1.0	0.8404408892817863	0.4412314668729378
amt	s__Pelagibacter sp000155895	Epipelagic	amt	29.485000000000003	23	1.0	0.9457284664513324	27.884803833317537
amt	s__Pelagibacter sp000155895	Mesopelagic	amt	7.55	7	1.0	0.7986046792099275	6.029465328034952
amt	s__Pelagibacter sp000155895	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__SZUA-365 sp003246455	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__SZUA-365 sp003246455	Mesopelagic	amt	0.738	1	1.0	0.6512094995516743	0.4805926106691356
amt	s__SZUA-365 sp003246455	Bathypelagic	amt	31.639999999999997	13	1.0	0.5070300668301138	16.042431314504796
amt	s__SZUA-87 sp003231645	Epipelagic	amt	60.63200000000002	57	1.0	1.3657668258971414	82.8091741877955
amt	s__SZUA-87 sp003231645	Mesopelagic	amt	67.789	40	1.0	0.8815833279759828	59.7616522201639
amt	s__SZUA-87 sp003231645	Bathypelagic	amt	75.44099999999999	45	1.0	0.9154245495295552	69.06054344105917
amt	s__Pelagibacter ubique_R	Epipelagic	amt	95.43200000000002	79	1.0	1.3476164544714917	128.60573348312343
amt	s__Pelagibacter ubique_R	Mesopelagic	amt	24.604000000000003	25	1.0	1.1772067314285184	28.96399442006727
amt	s__Pelagibacter ubique_R	Bathypelagic	amt	0.39	1	1.0	1.0000000001	0.39000000003900004
amt	s__Alcanivorax sp002354605	Epipelagic	amt	4.733	10	1.0	1.6186564173077544	7.661100823117601
amt	s__Alcanivorax sp002354605	Mesopelagic	amt	11.488999999999999	6	1.0	0.4998062685818512	5.7422742197368875
amt	s__Alcanivorax sp002354605	Bathypelagic	amt	15.725	16	1.0	1.0535733490083028	16.56744091315556
amt	g__Flammeovirga	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	g__Flammeovirga	Mesopelagic	amt	0.363	1	1.0	1.0000000001	0.3630000000363
amt	g__Flammeovirga	Bathypelagic	amt	0.55	1	1.0	0.8116583478674813	0.44641209132711474
amt	s__Blastomonas delafieldii	Epipelagic	amt	3.059	3	1.0	0.6733935383094557	2.059910833688625
amt	s__Blastomonas delafieldii	Mesopelagic	amt	10.179	10	1.0	0.9120839499084186	9.284102526117794
amt	s__Blastomonas delafieldii	Bathypelagic	amt	57.282999999999994	19	1.0	0.4750503696832942	27.21231032656814
amt	s__Filomicrobium insigne	Epipelagic	amt	0.923	3	1.0	1.6522377344459154	1.52501542889358
amt	s__Filomicrobium insigne	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	s__Filomicrobium insigne	Bathypelagic	amt	0.321	1	1.0	1.0000000001	0.3210000000321
amt	f__Spirosomaceae	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	f__Spirosomaceae	Mesopelagic	amt	0.754	2	1.0	1.2816607141096885	0.9663721784387052
amt	f__Spirosomaceae	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	s__Dehalogenimonas alkenigignens	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Dehalogenimonas alkenigignens	Mesopelagic	amt	3.7639999999999993	5	1.0	0.9608334795110989	3.6165772168797754
amt	s__Dehalogenimonas alkenigignens	Bathypelagic	amt	0	0	1.0	0.0	0.0
amt	c__Actinobacteria	Epipelagic	amt	2.263	6	1.0	1.6879106742116594	3.8197418557409852
amt	c__Actinobacteria	Mesopelagic	amt	0.616	1	1.0	0.7455986571603781	0.4592887728107929
amt	c__Actinobacteria	Bathypelagic	amt	5.248	10	1.0	1.4981421957843868	7.8622502434764625
amt	g__Pacificimonas	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	g__Pacificimonas	Mesopelagic	amt	4.6739999999999995	4	1.0	0.6535750874357401	3.054809958674649
amt	g__Pacificimonas	Bathypelagic	amt	25.679999999999996	9	1.0	0.4104217798243142	10.539631305888387
amt	s__AG-422-B15 sp003282485	Epipelagic	amt	313.8960000000001	160	1.0	1.118708892489224	351.1582465167975
amt	s__AG-422-B15 sp003282485	Mesopelagic	amt	60.052	31	1.0	0.7481528987180898	44.92807787381873
amt	s__AG-422-B15 sp003282485	Bathypelagic	amt	13.652	12	1.0	0.8784463054066797	11.992548961411991
amt	s__Alcanivorax dieselolei	Epipelagic	amt	16.323999999999998	6	1.0	0.3841793903507544	6.271344368085714
amt	s__Alcanivorax dieselolei	Mesopelagic	amt	119.15400000000001	14	1.0	0.20222981490532832	24.096491365229493
amt	s__Alcanivorax dieselolei	Bathypelagic	amt	42.314	15	1.0	0.47055707100747846	19.91115190261044
amt	g__Porphyrobacter_A	Epipelagic	amt	0.602	1	1.0	0.7585497653163504	0.4566469587204429
amt	g__Porphyrobacter_A	Mesopelagic	amt	2.731	3	1.0	0.733106155788001	2.0021129114570306
amt	g__Porphyrobacter_A	Bathypelagic	amt	9.073	9	1.0	0.89474014240317	8.117977312023962
amt	s__Alcanivorax nanhaiticus	Epipelagic	amt	0.455	1	1.0	0.9355366569773558	0.4256691789246969
amt	s__Alcanivorax nanhaiticus	Mesopelagic	amt	1.937	3	1.0	0.948251164057181	1.8367625047787597
amt	s__Alcanivorax nanhaiticus	Bathypelagic	amt	2.851	6	1.0	1.4197354975583645	4.047665903538897
amt	o__Burkholderiales	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	o__Burkholderiales	Mesopelagic	amt	0	0	1.0	0.0	0.0
amt	o__Burkholderiales	Bathypelagic	amt	0.5469999999999999	2	1.0	1.629981171935853	0.8915997010489115
amt	s__Chlorobium_A phaeobacteroides	Epipelagic	amt	0	0	1.0	0.0	0.0
amt	s__Chlorobium_A phaeobacteroides	Mesopelagic	amt	1.6800000000000002	2	1.0	0.7032996269853585	1.1815433733354024
amt	s__Chlorobium_A phaeobacteroides	Bathypelagic	amt	7.435	5	1.0	0.5770283532790383	4.29020580662965
