Gene	Taxon	Context	Cluster	Abundance	Diversity	Univocity	delta	k-value
potF	s__Aurantimonas coralicida	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Bathypelagic	c1a	9.425	11	1.0	1.2587771876688554	11.863974993778962
potF	s__Agrobacterium tumefaciens_F	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Bathypelagic	c1a	0.717	1	1.0	0.6752494947689829	0.4841538877493607
potF	s__Hoeflea phototrophica	Epipelagic	c1a	0.425	1	1.0	0.9682186056390488	0.4114929073965957
potF	s__Hoeflea phototrophica	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Bathypelagic	c1a	0.336	1	1.0	1.0000000001	0.33600000003360003
potF	g__Aurantimonas	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Bathypelagic	c1a	0.957	2	1.0	1.106852029656317	1.0592573923810953
potF	s__Thalassospira sp001613795	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Bathypelagic	c1a	0.309	1	1.0	1.0000000001	0.3090000000309
potF	s__AG-337-I02 sp003215235	Epipelagic	c1a	163.60500000000005	39	1.0	0.624460736713601	102.16489883002872
potF	s__AG-337-I02 sp003215235	Mesopelagic	c1a	0.492	1	1.0	0.8753159491934478	0.4306554470031763
potF	s__UBA9145 sp002712055	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Epipelagic	c1a	0.459	1	1.0	0.9182100429056703	0.4214584096937027
potF	s__Thioglobus sp001628405	Mesopelagic	c1a	0.762	1	1.0	0.6475123834305985	0.49340443617411606
potF	s__Roseovarius indicus	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius indicus	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius indicus	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Hoeflea sp002707605	Bathypelagic	c1a	0.271	1	1.0	1.0000000001	0.2710000000271
potF	s__Hoeflea sp002707605	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Hoeflea sp002707605	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA1014 sp001469005	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA1014 sp001469005	Epipelagic	c1a	22.438	17	1.0	1.070112976711532	24.011194971453357
potF	s__UBA1014 sp001469005	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp004321805	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp004321805	Epipelagic	c1a	14.344999999999999	9	1.0	0.7710786305351806	11.061122955027164
potF	s__HIMB59 sp004321805	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA11654 sp001629325	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA11654 sp001629325	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA11654 sp001629325	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseivivax marinus	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseivivax marinus	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseivivax marinus	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Stappia indica	Bathypelagic	c1a	0.379	1	1.0	1.0000000001	0.3790000000379
potF	s__Stappia indica	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Stappia indica	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp002705265	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp002705265	Epipelagic	c1a	1.336	2	1.0	0.879522106094262	1.175041533741934
potF	s__HIMB59 sp002705265	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__HIMB59	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__HIMB59	Epipelagic	c1a	7.161	6	1.0	0.8296961116409665	5.941453855460961
potF	g__HIMB59	Mesopelagic	c1a	2.742	3	1.0	0.8038362844528463	2.2041190919697047
potF	f__UBA11654	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	f__UBA11654	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	f__UBA11654	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Ketobacter	Bathypelagic	c1a	2.408	5	1.0	1.465168567848095	3.5281259113782126
potF	g__Ketobacter	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Ketobacter	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Haliea	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Haliea	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Haliea	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Rhodobacter_B sp002701395	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Rhodobacter_B sp002701395	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Rhodobacter_B sp002701395	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thioglobus singularis	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thioglobus singularis	Epipelagic	c1a	8.646	6	1.0	0.7286589460128231	6.29998524722687
potF	s__Thioglobus singularis	Mesopelagic	c1a	7.3759999999999994	5	1.0	0.677462304197385	4.996961955759911
potF	s__Marinobacter sp002744715	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp002744715	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp002744715	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Mesopelagic	c1a	1.112	1	1.0	0.4990418654087782	0.5549345543345614
potF	s__UBA8309 sp002731315	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Bathypelagic	c1a	0.912	2	1.0	1.1442026794310853	1.0435128436411498
potF	s__Oleibacter sp002298335	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Bathypelagic	c1a	0.583	1	1.0	0.778713729353086	0.45399010421284913
potF	s__Thiolinea sp002747435	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Bathypelagic	c1a	0.243	1	1.0	1.0000000001	0.2430000000243
potF	s__Acuticoccus sp003258595	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Bathypelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Bathypelagic	c1a	0.276	1	1.0	1.0000000001	0.2760000000276
potF	s__Phenylobacterium sp002363865	Epipelagic	c1a	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Mesopelagic	c1a	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__	Bathypelagic	c2b	1.119	3	1.0	1.490665866848097	1.6680551050030206
potF	s__	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__	Mesopelagic	c2b	1.5210000000000001	4	1.0	1.6086675525671772	2.4467833474546765
potF	s__Pseudooceanicola sp002709085	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola sp002709085	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola sp002709085	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D pachastrellae	Bathypelagic	c2b	226.10400000000004	60	1.0	0.7687215798188449	173.81102408336014
potF	s__Pseudomonas_D pachastrellae	Epipelagic	c2b	2.403	3	1.0	0.880361166742823	2.1155078836830037
potF	s__Pseudomonas_D pachastrellae	Mesopelagic	c2b	54.445	37	1.0	1.2644672798387868	68.84392105082274
potF	s__Pseudooceanicola batsensis	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola batsensis	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola batsensis	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Halomonas sp002696125	Bathypelagic	c2b	38.712	22	1.0	0.9510179317185345	36.815806172687914
potF	s__Halomonas sp002696125	Epipelagic	c2b	4.7109999999999985	11	1.0	2.029904366277447	9.562879469533051
potF	s__Halomonas sp002696125	Mesopelagic	c2b	19.807999999999996	24	1.0	1.6462688108296035	32.60929260491278
potF	s__Sulfitobacter pontiacus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter pontiacus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter pontiacus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp001752365	Bathypelagic	c2b	2.863	3	1.0	0.7802698284206631	2.233912518768358
potF	s__Marinobacter sp001752365	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp001752365	Mesopelagic	c2b	0.304	1	1.0	1.0000000001	0.3040000000304
potF	s__Mesorhizobium_E oceanicum	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Mesorhizobium_E oceanicum	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Mesorhizobium_E oceanicum	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Bathypelagic	c2b	0.537	1	1.0	0.8240883321523521	0.4425354343658131
potF	s__Pseudomonas_D aestusnigri	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Bathypelagic	c2b	11.343000000000002	12	1.0	1.2086593504913588	13.709823012623485
potF	s__Marinobacter flavimaris	Epipelagic	c2b	0.203	1	1.0	1.0000000001	0.20300000002030003
potF	s__Marinobacter flavimaris	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Bathypelagic	c2b	0	0	1.0	0.0	0.0
